id,content,response
US-0550261-A,"Title: SAFETY DEVICE FOR BREAKDOWN GUNS
Authors: CARL J. EHBETS
Invention_Date: November 26, 1895
City: HARTFORD",
US-0550654-A,"Title: PNEUMATIC RECOIL-CHECK FOR ORDNANCE
Authors: HARRY A. SPILLER
Invention_Date: December 3, 1895
City: BOSTON, MASSACHUSETTS",
US-0550778-A,"Title: MAGAZINE-FIREARM
Authors: John M. Browning
Invention_Date: December 3, 1895
City: Ogden",
US-0551143-A,"Title: MAGAZINE-FIREARM
Authors: AXEL GUSTAVUS NOLCKEN
Invention_Date: December 10, 1895
City: MOISEKATZ, RUSSIA",
US-0551393-A,"Title: MAGAZINE-FIREARM
Authors: William Mason
Invention_Date: December 17, 1895
City: New Haven, Connecticut",
US-0551553-A,"Title: COMBINED BELT AND POCKET-BOOK
Authors: ROSA MICHAEL
Invention_Date: Dec. 17, 1895
City: CHICAGO",
US-0551779-A,"Title: AUTOMATIC MACHINE-GUN.
Authors: Hiram Stevens Maxim, Louis Silverman.
Invention_Date: December 24, 1895.
City: [The city is not explicitly mentioned in the first page of the patent document provided, which is the usual location for such information. However, the residence of the inventors is stated as Bexley, and Queens County, England.]",
US-0552561-A,"Title: SCREW-THREADED BREECH-BLOCK
Authors: AXEL WELIN
Invention_Date: January 7, 1896
City: LONDON",
US-0552634-A,"Title: TOY MARBLE-SHOOTER
Authors: WALTER E. EVERITT
Invention_Date: January 7, 1896
City: BUFFALO, NEW YORK",
US-0553716-A,"Title: SPRING AIR-GUN
Authors: WILLIAM F. MARKHAM
Invention_Date: January 28, 1896
City: PLYMOUTH, MICHIGAN",
US-0554068-A,"Title: RECOIL-OPERATED BOLT-GUN
Authors: WILLIAM W. KIMBALL
Invention_Date: Feb. 4, 1896
City: WASHINGTON, DISTRICT OF COLUMBIA",
US-0554252-A,"Title: GUN-RACK
Authors: George Falk
Invention_Date: February 11, 1896
City: LaCrosse, Wisconsin",
US-0554990-A,"Title: TARGET-THROWING TRAP
Authors: Albert L. Davis
Invention_Date: February 18, 1896
City: Grand Rapids, Michigan",
US-0555426-A,"Title: GUN-MOUNTING.
Authors: ADELBERT R. BUFFINGTON & WILLIAM CROZIER.
Invention_Date: February 25, 1896.
City: No specific city of invention is mentioned in the provided image.",
US-0555432-A,"Title: CHOKED ATTACHMENT FOR GUNS
Authors: Randolph P. Cory
Invention_Date: February 25, 1896
City: St. Louis",
US-0556058-A,"Title: VALVE FOR STEAM-GUNS
Authors: W. G. Huey
Invention_Date: Mar. 10, 1896
City: Philadelphia",
US-0556563-A,"Title: CYLINDER-STOP
Authors: JOHN T. SMITH
Invention_Date: March 17, 1896
City: ROCKFALL, CONNECTICUT",
US-0557947-A,"Title: FORE-STOCK FOR FIREARMS.
Authors: Thomas G. Bennett
Invention_Date: April 7, 1896
City: New Haven",
US-0559550-A,"Title: GUN BARREL
Authors: Franz Tittmann
Invention_Date: May 5, 1896
City: PODESARN, AUSTRIA-HUNGARY",
US-0559625-A,"Title: SPRING-PISTOL FOR SHOOTING MARBLES.
Authors: WILLIAM J. SLEFFEL, Jr.
Invention_Date: May 5, 1896.
City: COLUMBUS, OHIO.",
US-0560032-A,"Title: MAGAZINE-FIREARM
Authors: Lewis L. Hepburn
Invention_Date: May 12, 1896
City: New Haven, Connecticut",
US-0561360-A,"Title: SIGHT FOR FIREARMS
Authors: JOSEPH B. TAYLOR
Invention_Date: June 2, 1896
City: GREENBUSH",
US-0561383-A,"Title: TELESCOPIC SIGHT
Authors: BRADLEY A. FISKE
Invention_Date: June 2, 1896
City: [The city is not explicitly mentioned in the provided image]",
US-0561444-A,"Title: BREECH MECHANISM FOR QUICK-FIRING GUNS.
Authors: Henri Schneider
Invention_Date: June 2, 1896
City: Paris",
US-0561963-A,"Title: REVOLVER
Authors: Homer M. Caldwell
Invention_Date: June 16, 1896
City: Worcester",
US-0562187-A,"Title: CARD-SHOOTER
Authors: CLARENCE H. JUDSON
Invention_Date: June 16, 1896
City: COUNCIL BLUFFS, IOWA",
US-0562286-A,"Title: BREECH-LOADING FIREARM
Authors: MANUEL VICTOR DENGO
Invention_Date: June 16, 1896
City: SAN JOSÉ, COSTA RICA",
US-0562451-A,"Title: PYROTECHNIC FIRING DEVICE.
Authors: J. G. W. Berckholtz
Invention_Date: June 23, 1896
City: [The city is not explicitly mentioned in the provided image. Typically, the city of invention would be mentioned in the application data or address of the inventor. However, the inventor's address is mentioned as Hamburg, Germany, on the second page, which could imply the city associated with the invention.]",
US-0562455-A,"Title: MAGAZINE-PISTOL
 Authors: MARTIN BYE
 Invention_Date: June 23, 1896
 City: WORCESTER, MASSACHUSETTS",
US-0562487-A,"Title: ADJUSTABLE STOCK FOR FIREARMS
Authors: HENRY M. QUACKENBUSH
Invention_Date: June 23, 1896
City: HERKIMER, NEW YORK",
US-0562666-A,"Title: BREECH MECHANISM FOR RAPID-FIRE GUNS.
Authors: Henri Schneider
Invention_Date: June 23, 1896
City: Creuzot, France",
US-0562994-A,"Title: RAPID-FIRING GUN
Authors: Axel Welin
Invention_Date: June 30, 1896
City: London",
US-0563114-A,"Title: WATER-GUN
Authors: JOHN WALTER WOLFF
Invention_Date: June 30, 1896
City: WINSTON, NORTH CAROLINA",
US-0563153-A,"Title: BREECH-LOADING BREAKDOWN GUN.
Authors: ANSLEY H. FOX.
Invention_Date: June 30, 1896.
City: BALTIMORE, MARYLAND.",
US-0563701-A,"Title: MACHINE-GUN
Authors: ELIHU WILDER, LAUREATTA WILDER (Executrix of said ELIHU WILDER, deceased)
Invention_Date: July 7, 1896
City: CAMBRIDGE, MASSACHUSETTS and LYNN, MASSACHUSETTS",
US-0563714-A,"Title: SUBMARINE VESSEL
Authors: LOUIS GATHMANN
Invention_Date: July 7, 1896
City: CHICAGO, ILLINOIS",
US-0563807-A,"Title: BALL-THROWING DEVICE
Authors: EMIL RUDOLPH
Invention_Date: July 14, 1896
City: BERLIN, GERMANY",
US-0564043-A,"Title: AUTOMATIC MACHINE-GUN
Authors: LAURENCE V. BENÉT & HENRI A. MERCIÉ
Invention_Date: July 14, 1896
City: Paris",
US-0564420-A,"Title: Safety Locking Device for Magazine-Firearms
Authors: Thomas G. Bennett
Invention_Date: July 21, 1896
City: New Haven",
US-0564421-A,"Title: FIREARM
Authors: Thomas G. Bennett
Invention_Date: July 21, 1896
City: New Haven, Connecticut",
US-0564440-A,"Title: LOCKING MEANS FOR OPERATING-HANDLES OF BREECH-LOADING GUNS.
Authors: WILLIAM MASON.
Invention_Date: July 21, 1896.
City: NEW HAVEN, CONNECTICUT.",
US-0564441-A,"Title: SAFETY-STOP FOR OPERATING-BARS OF BREECH-LOADING FIREARMS
Authors: WILLIAM MASON
Invention_Date: July 21, 1896
City: NEW HAVEN, CONNECTICUT",
US-0564514-A,"Title: WIND-GAGE FOR SIGHTS
Authors: LAWSON M. FULLER
Invention_Date: July 21, 1896
City: Frankford Arsenal, Philadelphia",
US-0564525-A,"Title: BARREL-LOCKING BOLT FOR BREAKDOWN GUNS.
Authors: William Leistikow.
Invention_Date: July 21, 1896.
City: Glencoe, Minnesota.",
US-0565163-A,"Title: BREECH MECHANISM FOR ORDNANCE
Authors: Manassah Gledhill
Invention_Date: August 4, 1896
City: [The city of invention is not explicitly mentioned in the text on the first page of the patent document.]",
US-0565164-A,"Title: BREECH MECHANISM FOR ORDNANCE.
Authors: MANASSAH GLEDHILL
Invention_Date: August 4, 1896.
City: [The city is not explicitly mentioned in the document, but it is assigned to ""THE SIR JOSEPH WHITWORTH & COMPANY, LIMITED, OF SAME PLACE"". Since Manassah Gledhill is mentioned as being of Manchester, England, the city is likely Manchester.]",
US-0565245-A,"Title: REVOLVER
Authors: Daniel B. Wesson, Joseph H. Wesson
Invention_Date: August 4, 1896
City: Springfield, Massachusetts",
US-0565246-A,"Title: REVOLVER
Authors: Joseph H. Wesson
Invention_Date: August 4, 1896
City: Springfield, Massachusetts",
US-0565259-A,"Title: Catapult
Authors: Eugene L. Chesebro
Invention_Date: Aug. 4, 1896
City: Springfield, Massachusetts",
US-0565423-A,"Title: BLOW-GUN
Authors: BRUNO BECK AND WILHELM LIEBRECHT
Invention_Date: August 11, 1896
City: CHICAGO",
US-0565605-A,"Title: SHELL EXTRACTOR FOR BREAKDOWN GUNS
Authors: William H. Davenport
Invention_Date: August 11, 1896
City: Norwich, Connecticut",
US-0565606-A,"Title: EXTRACTOR AND EJECTOR FOR BREAKDOWN GUNS
Authors: WILLIAM H. DAVENPORT
Invention_Date: August 11, 1896
City: NORWICH, CONNECTICUT",
US-0565607-A,"Title: HYDRAULIC BRAKE APPARATUS FOR ORDNANCE.
Authors: JOSEPH ALBERT DEPORT.
Invention_Date: August 11, 1896.
City: PARIS, FRANCE.",
US-0565609-A,"Title: GUN CARRIAGE.
Authors: JOSEPH ALBERT DEPORT
Invention_Date: August 11, 1896
City: PARIS, FRANCE",
US-0565610-A,"Title: REVOLVING GUN-TURRET
Authors: JOSEPH ALBERT DEPORT
Invention_Date: August 11, 1896
City: PARIS, FRANCE",
US-0565692-A,"Title: LOADING-GATE FOR REVOLVERS.
Authors: William A. Richardson
Invention_Date: August 11, 1896
City: Worcester, Massachusetts",
US-0565742-A,"Title: Sighting Apparatus for Guns
Authors: Hubert Henry Grenfell
Invention_Date: August 11, 1896
City: London",
US-0565766-A,"Title: DETACHABLY UNITING GUN BARRELS WITH STOCKS.
Authors: William Mason
Invention_Date: August 11, 1896
City: New Haven",
US-0565767-A,"Title: Safety Device for Action-Bars of Bolt Guns
Authors: W. Mason
Invention_Date: August 11, 1896
City: [The city is not explicitly mentioned in the visible part of the document; typically, the city of invention may be mentioned in the opening paragraph where the inventor's residence is stated, but in this case, it is not visible.]",
US-0566041-A,"Title: GUN-SWAB.
Authors: JABEZ FERDINAND WARNER
Invention_Date: August 18, 1896
City: Prophetstown, Illinois",
US-0566138-A,"Title: CARRIAGE FOR QUICK-FIRING GUNS
Authors: DOUGLAS M. B. H. COCHRANE
Invention_Date: Aug. 18, 1896
City: London",
US-0566214-A,"Title: AUTOMATIC RAPID-FIRING GUN
Authors: ISAAC E. McABOY
Invention_Date: AUGUST 18, 1896
City: HUNTINGTON, WEST VIRGINIA",
US-0566367-A,"Title: MAGAZINE-PISTOL
Authors: ARTHUR CREED WRIGHT
Invention_Date: August 25, 1896
City: WORCESTER, MASSACHUSETTS",
US-0566393-A,"Title: LOCK FOR REVOLVERS
Authors: ANDREW FYRBERG
Invention_Date: August 25, 1896
City: WORCESTER",
US-0566399-A,"Title: LATCH FOR RETAINING CYLINDERS ON SPINDLES.
Authors: IVER JOHNSON & ANDREW FYRBERG.
Invention_Date: August 25, 1896.
City: Worcester.",
US-0566513-A,"Title: MAGAZINE-PISTOL
Authors: WILLIAM H. GATES
Invention_Date: August 25, 1896
City: WORCESTER, MASSACHUSETTS",
US-0566679-A,"Title: ORDNANCE
Authors: MANASSAH GLEDHILL
Invention_Date: August 25, 1896
City: Openshaw, Manchester",
US-0566802-A,"Title: FIRE-CRACKER HOLDER
Authors: LOUIS RUMAGE
Invention_Date: September 1, 1896
City: CLEVELAND, OHIO",
US-0566973-A,"Title: FLUE-SCRAPER
Authors: GEORGE H. FASSETT & JOHN ELDER
Invention_Date: September 1, 1896
City: CHICAGO",
US-0567147-A,"Title: CARTRIDGE-PACKET
Authors: GEORGE LUGER
Invention_Date: September 8, 1896
City: Not specified",
US-0567224-A,"Title: BREECH-CLOSING MECHANISM FOR RAPID-FIRE GUNS.
Authors: JOSEPH ALBERT DEPORT.
Invention_Date: September 8, 1896.
City: PARIS, FRANCE.",
US-0567225-A,"Title: BREECH MECHANISM FOR ORDNANCE.
Authors: Joseph Albert Deport
Invention_Date: September 8, 1896
City: Paris",
US-0567265-A,"Title: FLUE-CLEANER FOR BOILERS
Authors: DANIEL W. DART
Invention_Date: September 8, 1896
City: BINGHAMTON, NEW YORK",
US-0567358-A,"Title: CARTRIDGE-PACKET
Authors: Henry Pieper
Invention_Date: September 8, 1896
City: Liège",
US-0567604-A,"Title: GAS-OPERATED ORDNANCE.
Authors: Hiram S. Maxim
Invention_Date: September 15, 1896
City: [Unavailable]",
US-0568285-A,"Title: SINGLE TRIGGER FOR DOUBLE BARRELED GUNS
Authors: EDWARD H. THORNELEY
Invention_Date: Sept. 22, 1896
City: ILION, NEW YORK",
US-0568288-A,"Title: COCKING MECHANISM FOR GUNS
Authors: FRIEDRICH HERMANN BACHMANN, ROBERT WAGNER
Invention_Date: Patented Sept. 22, 1896
City: SUHL, GERMANY",
US-0568560-A,"Title: SPRING-GUN
Authors: JOHN B. BURNS
Invention_Date: September 29, 1896
City: CAMDEN, NEW JERSEY",
US-0568760-A,"Title: EJECTOR MECHANISM FOR BREAKDOWN FIREARMS
Authors: GEORGE A. HORNE
Invention_Date: October 6, 1896
City: SYRACUSE",
US-0568914-A,"Title: WIRE-WOUND GUN
Authors: Joseph A. Miller
Invention_Date: October 6, 1896
City: Providence",
US-0569060-A,"Title: BOILER SCRAPER
Authors: J. I. ROBERTS & J. B. McCORMICK
Invention_Date: October 6, 1896
City: Granville, New York",
US-0569190-A,"Title: HIGH-EXPLOSIVE PROJECTILE AND GUN FOR THROWING SAME.
Authors: LOUIS GATHMANN
Invention_Date: Patented Oct. 13, 1896
City: CHICAGO",
US-0569191-A,"Title: PROJECTILE AND GUN FOR THROWING SAME.
Authors: LOUIS GATHMANN
Invention_Date: October 13, 1896
City: CHICAGO, ILLINOIS",
US-0569222-A,"Title: COUNTERPOISE DISAPPEARING-GUN CARRIAGE
Authors: WILLIAM HENRY MORGAN
Invention_Date: October 13, 1896
City: ALLIANCE, OHIO",
US-0569223-A,"Title: DISAPPEARING COUNTERPOISE GUN-CARRIAGE.
Authors: WILLIAM HENRY MORGAN
Invention_Date: October 13, 1896
City: ALLIANCE, OHIO",
US-0569224-A,"Title: DISAPPEARING COUNTERPOISE GUN-CARRIAGE.
Authors: WILLIAM HENRY MORGAN
Invention_Date: October 13, 1896
City: [Unavailable from the provided images]",
US-0569225-A,"Title: DISAPPEARING-GUN CARRIAGE
Authors: WILLIAM HENRY MORGAN
Invention_Date: October 13, 1896
City: ALLIANCE, OHIO",
US-0569244-A,"Title: BREECH-LOADING FIREARM
Authors: ALFRED SILL, EDWIN M. SILL, ALFRED H. SILL, Executors of said ALFRED SILL, Deceased
Invention_Date: October 13, 1896
City: PHILADELPHIA",
US-0569282-A,"Title: TOY CANNON AND TARGET
Authors: JAMES HANNAN
Invention_Date: October 13, 1896
City: MUSCATINE, IOWA",
US-0569899-A,"Title: MACHINE-GUN
Authors: HARRY C. WEBB
Invention_Date: October 20, 1896
City: TACOMA, WASHINGTON",
US-0570067-A,"Title: BODY-ARMOR.
Authors: ROBERT FERGUSON STEVENSON
Invention_Date: October 27, 1896
City: SILVERTON, TEXAS",
US-0570145-A,"Title: STOCK AND BARREL EXTENSION FOR PISTOLS OR REVOLVERS
Authors: GIOVANI BATISTA PITTAVINO
Invention_Date: October 27, 1896
City: NEW YORK, N. Y.",
US-0570388-A,"Title: GAS-OPERATED MAGAZINE-GUN.
Authors: Carl J. Ehbets
Invention_Date: October 27, 1896
City: Hartford, Connecticut",
US-0570458-A,"Title: PYROTECHNIC-SIGNAL HOLDER
Authors: WILLIAM F. COSTON
Invention_Date: November 3, 1896
City: NEW YORK, N.Y.",
US-0570507-A,"Title: Yacht-Cannon
Authors: William W. Scott
Invention_Date: November 3, 1896
City: New Haven",
US-0570544-A,"Title: TOY OR GAME DEVICE.
Authors: WINFIELD WILLIAM FLYE.
Invention_Date: November 3, 1896.
City: EAST HIRAM, MAINE.",
US-0570820-A,"Title: PORTABLE SAFETY-TARGET.
Authors: EDWARD JOSHUA BLACKBURN SCRATTON
Invention_Date: November 3, 1896
City: ST. ANDREWS, SCOTLAND",
US-0571260-A,"Title: RECOIL MAGAZINE-PISTOL
Authors: HUGO BORCHARDT
Invention_Date: November 10, 1896
City: BERLIN",
US-0571557-A,"Title: GUN-CARRIAGE
Authors: JOSEPH ALBERT DEPORT
Invention_Date: Nov. 17, 1896
City: PARIS",
US-0571608-A,"Title: LOCK FOR BOLT-GUNS
Authors: THOMAS B. WILSON, CHARLES E. BILLINGS
Invention_Date: November 17, 1896
City: SPRINGFIELD, MASSACHUSETTS; HARTFORD, CONNECTICUT",
US-0571840-A,"Title: MAGAZINE-FIREARM
Authors: JOHN W. MULLINS
Invention_Date: November 24, 1896
City: LONDON, KENTUCKY",
US-0571958-A,"Title: FLYING TARGET
Authors: BENJAMIN FRANKLIN SAYLOR
Invention_Date: November 24, 1896
City: Lancaster, Pennsylvania",
US-0907888-A,"Title: Windage Back-Sight for Rifles
Authors: Richard Austen Rogers and Frank Cantelo
Invention_Date: December 29, 1908
City: Sandown",
US-0925944-A,"Title: MARBLE SHOOTER OR GUN
Authors: JONATHAN A. RADEBAUGH
Invention_Date: June 22, 1909
City: COLUMBUS, OHIO
",
US-1193168-A,"Title: ELECTRIC PROD POLE
Authors: Rudolph E. Martin
Invention_Date: Aug. 1, 1916
City: Mason, Texas",
US-1193260-A,"Title: SHOOTING-GALLERY
Authors: AUGUSTUS M. HENRY
Invention_Date: AUG. 1, 1916
City: NEW YORK, N. Y.",
US-1193268-A,"Title: FIREARM
Authors: Thomas C. Johnson
Invention_Date: May 17, 1916
City: New Haven",
US-1193462-A,"Title: Shooting Gallery
Authors: C. Horton & A. M. Henry
Invention_Date: Aug. 1, 1916
City: [Cannot provide the city as it is not explicitly stated in the provided image]",
US-1193638-A,"Title: GUN-SIGHT.
Authors: Karl Völler.
Invention_Date: Aug. 8, 1916.
City: Düsseldorf.",
US-1193768-A,"Title: FIREARM
Authors: ALESSANDRO CUCCURULLO
Invention_Date: December 27, 1915
City: BRESCIA, ITALY",
US-1193889-A,"Title: MAGAZINE GUN
Authors: JOSEPH E. GADBOIS
Invention_Date: August 8, 1916
City: SPRINGFIELD, MASSACHUSETTS",
US-1193962-A,"Title: GAME
Authors: JOHN B. ALEY
Invention_Date: August 8, 1916
City: PITTSBURGH",
US-1194024-A,"Title: FIREARM
Authors: THOMAS C. JOHNSON
Invention_Date: June 2, 1916
City: NEW HAVEN, CONNECTICUT",
US-1194031-A,"Title: Gun with Adjustable Cranked Axletree
Authors: Kurt Klette
Invention_Date: August 8, 1916
City: Düsseldorf",
US-1194208-A,"Title: DEVICE FOR ATTACHING TELESCOPES TO FIREARMS.
 Authors: JOHN F. MEYER.
 Invention_Date: Patented Aug. 8, 1916.
 City: CHEYENNE, WYOMING.",
US-1194270-A,"Title: Magazine-Firearm
Authors: John Henry Blake
Invention_Date: Aug. 8, 1916
City: Washington",
US-1194504-A,"Title: MILITARY SHOULDER-ARM
Authors: T. C. Johnson
Invention_Date: Aug. 15, 1916
City: New Haven",
US-1194699-A,"Title: ADJUSTABLE FLEXIBLE SUPPORT.
Authors: OLIVER LEWIS BADGER.
Invention_Date: AUG. 15, 1916.
City: PLAINFIELD, NEW JERSEY.",
US-1194870-A,"Title: Gun
Authors: John Patten
Invention_Date: August 15, 1916
City: Baltimore",
US-1194871-A,"Title: GUN
Authors: John Patten
Invention_Date: July 15, 1912
City: Baltimore",
US-1194947-A,"Title: NON-FREEZING WATER CLOSET.
Authors: GEORGE W. BUMGARNER
Invention_Date: Aug. 15, 1916
City: BALTIMORE, MARYLAND",
US-1195055-A,"Title: TRENCH-GUN SUPPORT
Authors: HENRY J. MCNEAL
Invention_Date: Aug. 15, 1916
City: WHEATLEY, KENTUCKY",
US-1195185-A,"Title: AMUSEMENT DEVICE
Authors: BENNIE C. CORBETT
Invention_Date: Aug. 22, 1916
City: CANON CITY, COLORADO",
US-1195307-A,"Title: AUTOMATIC-RELOADING RIFLE
Authors: CHARLES S. WHEATLEY
Invention_Date: August 22, 1916
City: NEEDHAM HEIGHTS, MASSACHUSETTS",
US-1195308-A,"Title: TUBE-CLEANER
Authors: JOHNSON H. WHIDDEN
Invention_Date: AUG. 22, 1916
City: SOMERVILLE, MASSACHUSETTS",
US-1195597-A,"Title: TOY CANNON
Authors: PAUL LUCAS
Invention_Date: Aug. 22, 1916
City: BERLIN-FRIEDENAU, GERMANY",
US-1195653-A,"Title: WIRE-CUTTING DEVICE.
Authors: Lauren A. Carleton
Invention_Date: August 22, 1916
City: Collinsville, Connecticut",
US-1195693-A,"Title: GAS REGULATOR AND TRAP FOR AUTOMATIC GAS OPERATED FIREARMS
Authors: ISAAC NEWTON LEWIS
Invention_Date: August 22, 1916
City: [The city is not explicitly mentioned in the text provided. However, the assignee of the patent, the Automatic Arms Company, was located in Buffalo, New York.]",
US-1195739-A,"Title: SHIP'S TORPEDO-TUBE
Authors: BEDRICH ROSENBAUM
Invention_Date: August 22, 1916
City: WALLSEND, ENGLAND",
US-1195777-A,"Title: TAKE-DOWN FIREARM
Authors: FRANK F. BURTON
Invention_Date: AUG. 22, 1916
City: EAST HAVEN, CONNECTICUT",
US-1196035-A,"Title: PISTOL
Authors: Ross Semple
Invention_Date: Aug. 29, 1916
City: Washington",
US-1196197-A,"Title: MACHINE GUN MOUNT.
Authors: CLARK D. WITHEROW.
Invention_Date: August 29, 1916.
City: BROOKVILLE, PENNSYLVANIA.",
US-1302940-A,"Title: Boiler-Cleaning Apparatus
Authors: Hans Jernberg Lund
Invention_Date: May 6, 1919
City: Skien",
US-1303023-A,"Title: MOUNTING OF AUTOMATIC GUNS
Authors: GEORGE THOMAS BUCKHAM
Invention_Date: May 6, 1919
City: WESTMINSTER, LONDON, ENGLAND",
US-1303024-A,"Title: GUN MOUNTING
Authors: GEORGE THOMAS BUCKHAM
Invention_Date: May 6, 1919
City: WESTMINSTER, LONDON, ENGLAND",
US-1303028-A,"Title: Lewis Gun Magazine
Authors: George Henry William Cashmore
Invention_Date: May 6, 1919
City: London",
US-1303032-A,"Title: Firearm.
Authors: Wheeler D. Cortner.
Invention_Date: May 6, 1919.
City: Osawatomie.",
US-1303038-A,"Title: AUTOMOBILE TORPEDO.
Authors: WILLIAM DIETER.
Invention_Date: May 6, 1919.
City: BROOKLYN, NEW YORK.",
US-1303044-A,"Title: AUTOMOBILE TORPEDO
Authors: William Dieter
Invention_Date: May 6, 1919
City: Brooklyn",
US-1303336-A,"Title: Gun
Authors: Charles F. Lefever
Invention_Date: May 13, 1919
City: Plymouth",
US-1303407-A,"Title: Cartridge-feed Mechanism for Firearms
Authors: John William Smith
Invention_Date: May 13, 1919
City: Syracuse",
US-1303440-A,"Title: GUN-SIGHT.
Authors: JOHN SIGISMUND WILSON AND WILLIAM ERNEST DALBY.
Invention_Date: May 13, 1919.
City: LONDON.",
US-1303638-A,"Title: LOCK MECHANISM OF ORDNANCE.
Authors: ARTHUR TREVOR DAWSON AND GEORGE THOMAS BUCKHAM.
Invention_Date: May 13, 1919.
City: [The city is not explicitly mentioned on the patent's first page, but the inventors are of Westminster, London, England.]",
US-1303702-A,"Title: MACHINE-GUN FOR SHOOTING-GALLERIES
Authors: William Frederick Mangels
Invention_Date: April 2, 1918
City: Brooklyn",
US-1303887-A,"Title: SMALL-ARM
Authors: James Del Greco
Invention_Date: May 20, 1919
City: New Haven",
US-1304269-A,"Title: DISTANT CONTROL OF MECHANISM SUCH AS GUN SIGHTS OR TURRETS.
Authors: ARTHUR TREVOR DAWSON AND GEORGE THOMAS BUCKHAM.
Invention_Date: May 20, 1919.
City: [The city is not explicitly mentioned in the provided information, but the assignee, Vickers Limited, was located in Westminster, London, England, which suggests that the invention might have been associated with this city.]",
US-1304271-A,"Title: BREECH MECHANISM OF ORDNANCE
Authors: ARTHUR TREVOR DAWSON AND GEORGE THOMAS BUCKHAM
Invention_Date: May 20, 1919
City: LONDON",
US-1304272-A,"Title: SIGHTING APPARATUS FOR ANTI-AIRCRAFT GUNS.
Authors: ARTHUR TREVOR DAWSON AND GEORGE THOMAS BUCKHAM.
Invention_Date: May 20, 1919.
City: LONDON, ENGLAND.",
US-1304274-A,"Title: Gun-Loading Mechanism
Authors: Carlo De Felice
Invention_Date: May 20, 1919
City: New York",
US-1304422-A,"Title: MEANS FOR CUTTING OFF THE SUPPLY OF AIR TO TORPEDO TUBES.
Authors: WILLIAM HART WADDINGHAM AND ARTHUR TAYLOR.
Invention_Date: May 20, 1919.
City: NEWCASTLE-UPON-TYNE.",
US-1304468-A,"Title: Cartridge-Receiving Receptacle
Authors: Abel Fernandez
Invention_Date: May 20, 1919
City: Mexico City",
US-1304541-A,"Title: Convertible Shield for Troops
Authors: Cuyler L. Clark
Invention_Date: May 27, 1919
City: Zanesville, Ohio",
US-1304583-A,"Title: GUN LOADING DEVICE
Authors: Hugh F. McClain
Invention_Date: May 27, 1919
City: Protection, Kansas",
US-1304591-A,"Title: MOUNTING FOR AUTOMATIC GUNS.
Authors: THOMAS KEPPEL NORTH.
Invention_Date: May 27, 1919.
City: WESTMINSTER, LONDON, ENGLAND.",
US-1304602-A,"Title: Rifle Target
Authors: Charles Reid
Invention_Date: May 27, 1919
City: Dublin",
US-1304710-A,"Title: AUTOMATIC FIRE-THROWER
Authors: ALEXANDER E. SEIDLER
Invention_Date: May 27, 1919
City: NEW YORK, N. Y.",
US-1304816-A,"Title: SIGHT FOR ORDNANCE
Authors: THOMAS CHARLES SINCLAIR
Invention_Date: February 25, 1919
City: NEWPORT, ISLE OF WIGHT, ENGLAND",
US-1304857-A,"Title: GUN AND PROJECTILE THEREFOR.
Authors: Luckey C. Davis.
Invention_Date: January 7, 1918.
City: Boley, Oklahoma.",
US-1305027-A,"Title: MEANS FOR LUBRICATING AMMUNITION
Authors: John T. Thompson
Invention_Date: May 27, 1919
City: Newport, Kentucky",
US-1305028-A,"Title: Means for Lubricating Ammunition
Authors: John T. Thompson
Invention_Date: May 27, 1919
City: Newport, Kentucky",
US-1305335-A,"Title: TOY PISTOL.
Authors: CHARLES A. BAILEY.
Invention_Date: June 3, 1919.
City: CROMWELL, CONNECTICUT.",
US-1305346-A,"Title: SAFETY DEVICE FOR HAMMERLESS GUNS
Authors: R. C. EVANS
Invention_Date: June 3, 1919
City: NORTH RIVER, VIRGINIA",
US-1305617-A,"Title: SHOCK-ABSORBING DEVICE FOR GUNS.
Authors: Christopher Pearson
Invention_Date: June 3, 1919
City: Philadelphia",
US-1305637-A,"Title: ARMORED AUTOMOBILE
Authors: MARCIN ZAJAC
Invention_Date: June 3, 1919
City: CHICOPEE, MASSACHUSETTS",
US-1305839-A,"Title: GUN MOUNTING
Authors: GEORGE SIMSON
Invention_Date: June 3, 1919
City: [The city is not explicitly mentioned in the provided section of the patent document. Based on the information given, the assignee was located in Newcastle-upon-Tyne, England. However, without seeing the full document, I cannot confirm if this is the city of invention.]",
US-1305877-A,"Title: SHIP CONVOY SUBMARINE DEFENSE.
Authors: Mario Carrau
Invention_Date: June 3, 1919
City: Montevideo",
US-1306012-A,"Title: CANNON
Authors: John Jackson
Invention_Date: June 10, 1919
City: Portsmouth",
US-1306019-A,"Title: Machine Gun Magazine Filler
Authors: Charles A. Nelson
Invention_Date: June 10, 1919
City: Utica, New York",
US-1306048-A,"Title: TARGET APPARATUS
Authors: DANIEL C. COY
Invention_Date: June 10, 1919
City: RIVERTON, UTAH",
US-1306173-A,"Title: GUN SIGHT
Authors: OLIVER EDGINGTON CONNER, JR.
Invention_Date: June 10, 1919
City: HARTWELL, OHIO",
US-1306368-A,"Title: MEANS FOR PREVENTING GAS INTERFERENCE WITH PROJECTILES IN MULTIPLE GUN MOUNTINGS.
 Authors: DORSEY F. ASBURY
 Invention_Date: June 10, 1919
 City: WASHINGTON",
US-1306381-A,"Title: HAND TRAP FOR THROWING CLAY PIGEONS.
Authors: GUSTAVE A. JOHNSON
Invention_Date: June 10, 1919
City: NEW HAVEN, CONNECTICUT",
